Date,Close
1/2/2018,68.940002
1/3/2018,68.489998
1/4/2018,69.260002
1/5/2018,69.360001
1/8/2018,68.510002
1/9/2018,68.480003
1/10/2018,73.080002
1/11/2018,76.449997
1/12/2018,78.400002
1/16/2018,77.489998
1/17/2018,76.580002
1/18/2018,76.300003
1/19/2018,76.5
1/22/2018,76.870003
1/23/2018,77.970001
1/24/2018,69.050003
1/25/2018,66.080002
1/26/2018,66.559998
1/29/2018,65.779999
1/30/2018,67.010002
1/31/2018,67.82
2/1/2018,67.150002
2/2/2018,65.68
2/5/2018,63.400002
2/6/2018,63.950001
2/7/2018,65.360001
2/8/2018,63.369999
2/9/2018,62.98
2/12/2018,64.139999
2/13/2018,65.699997
2/14/2018,65.68
2/15/2018,66.739998
2/16/2018,66.519997
2/20/2018,66.589996
2/21/2018,67
2/22/2018,66.699997
2/23/2018,67.57
2/26/2018,69.260002
2/27/2018,67.860001
2/28/2018,67.790001
3/1/2018,67.540001
3/2/2018,67.510002
3/5/2018,67.209999
3/6/2018,67.519997
3/7/2018,67.809998
3/8/2018,69.870003
3/9/2018,71.550003
3/12/2018,72
3/13/2018,72.599998
3/14/2018,70.739998
3/15/2018,70.139999
3/16/2018,70.879997
3/19/2018,70.129997
3/20/2018,70.480003
3/21/2018,69.940002
3/22/2018,68.449997
3/23/2018,67.389999
3/26/2018,68.480003
3/27/2018,68.18
3/28/2018,67.910004
3/29/2018,69.470001
4/2/2018,66.769997
4/3/2018,69.190002
4/4/2018,69.989998
4/5/2018,70.690002
4/6/2018,68.629997
4/9/2018,68.519997
4/10/2018,67.589996
4/11/2018,64.870003
4/12/2018,66.099998
4/13/2018,66.540001
4/16/2018,67.309998
4/17/2018,67.339996
4/18/2018,70.580002
4/19/2018,70.230003
4/20/2018,71.75
4/23/2018,70.330002
4/24/2018,68.949997
4/25/2018,68.510002
4/26/2018,66.620003
4/27/2018,67.860001
4/30/2018,67.540001
5/1/2018,68.379997
5/2/2018,67.919998
5/3/2018,67.519997
5/4/2018,68.32
5/7/2018,67.519997
5/8/2018,67.720001
5/9/2018,65.800003
5/10/2018,66.019997
5/11/2018,66.919998
5/14/2018,66.639999
5/15/2018,68.029999
5/16/2018,69.739998
5/17/2018,69.489998
5/18/2018,68.419998
5/21/2018,70.07
5/22/2018,69.989998
5/23/2018,69.540001
5/24/2018,70.470001
5/25/2018,71.68
5/29/2018,69.519997
5/30/2018,69.800003
5/31/2018,69.589996
6/1/2018,69.25
6/4/2018,69.980003
6/5/2018,69.32
6/6/2018,70.360001
6/7/2018,69.540001
6/8/2018,69.989998
6/11/2018,72.150002
6/12/2018,72.389999
6/13/2018,72.5
6/14/2018,73.019997
6/15/2018,73.889999
6/18/2018,74.489998
6/19/2018,73
6/20/2018,74.07
6/21/2018,74.419998
6/22/2018,72.940002
6/25/2018,71.330002
6/26/2018,71.019997
6/27/2018,69.57
6/28/2018,69.440002
6/29/2018,69.730003
7/2/2018,70.919998
7/3/2018,70.160004
7/5/2018,70.919998
7/6/2018,70.959999
7/9/2018,71.790001
7/10/2018,71.300003
7/11/2018,68.879997
7/12/2018,71.040001
7/13/2018,72.099998
7/16/2018,72.260002
7/17/2018,72.620003
7/18/2018,79
7/19/2018,80.589996
7/20/2018,80.910004
7/23/2018,81.589996
7/24/2018,80.040001
7/25/2018,80.559998
7/26/2018,81.239998
7/27/2018,80.010002
7/30/2018,80.07
