Date,Close
1/30/2019,40.02
1/31/2019,43.529999
2/1/2019,43.299999
2/4/2019,42.16
2/5/2019,43.790001
2/6/2019,45
2/7/2019,46.220001
2/8/2019,45.900002
2/11/2019,45.98
2/12/2019,46.75
2/13/2019,47.73
2/14/2019,48.599998
2/15/2019,48.310001
2/18/2019,48.669998
2/19/2019,48.330002
2/20/2019,48.290001
2/21/2019,47.82
2/22/2019,48.720001
2/25/2019,49.049999
2/26/2019,47.950001
2/27/2019,47.330002
2/28/2019,47.5
3/1/2019,48.130001
3/4/2019,49.919998
3/5/2019,48.759998
3/6/2019,49.060001
3/7/2019,49.009998
3/8/2019,48.630001
3/11/2019,48.720001
3/12/2019,48.32
3/13/2019,47.529999
3/14/2019,48.509998
3/15/2019,49.580002
3/18/2019,49.349998
3/19/2019,48.5
3/20/2019,50
3/21/2019,49.349998
3/22/2019,49.75
3/25/2019,48.040001
3/26/2019,47.84
3/27/2019,48.73
3/28/2019,48.220001
3/29/2019,48.650002
4/1/2019,48.990002
4/2/2019,50.639999
4/3/2019,50.700001
4/4/2019,51.09
4/5/2019,49.66
4/8/2019,50.509998
4/9/2019,50.970001
4/10/2019,51.400002
4/11/2019,51.259998
4/12/2019,52.09
4/15/2019,51.869999
4/16/2019,51.32
4/17/2019,51.57
4/18/2019,51.310001
4/23/2019,53.290001
4/24/2019,54.279999
4/26/2019,53.950001
4/29/2019,54.560001
4/30/2019,54.450001
5/1/2019,55.029999
5/2/2019,55.029999
5/3/2019,54.650002
5/6/2019,53.52
5/7/2019,54.049999
5/8/2019,53.470001
5/9/2019,53.77
5/10/2019,55.139999
5/13/2019,54.540001
5/14/2019,53.75
5/15/2019,54.310001
5/16/2019,60.150002
5/17/2019,61.299999
5/20/2019,59.400002
5/21/2019,59.580002
5/22/2019,59.209999
5/23/2019,60.139999
5/24/2019,59.689999
5/27/2019,60.200001
5/28/2019,61.07
5/29/2019,60.41
5/30/2019,59.889999
5/31/2019,59.810001
6/3/2019,59.450001
6/4/2019,57.380001
6/5/2019,58.299999
6/6/2019,58.689999
6/7/2019,59.290001
6/11/2019,60.91
6/12/2019,60.450001
6/13/2019,59.470001
6/14/2019,59.240002
6/17/2019,59.09
6/18/2019,60.34
6/19/2019,60.799999
6/20/2019,62.599998
6/21/2019,61.990002
6/24/2019,61.310001
6/25/2019,61.150002
6/26/2019,61.02
6/27/2019,60.75
6/28/2019,59.939999
7/1/2019,61.220001
7/2/2019,61.799999
7/3/2019,63
7/4/2019,62.599998
7/5/2019,63.27
7/8/2019,62.59
7/9/2019,62.310001
7/10/2019,63.470001
7/11/2019,63.959999
7/12/2019,63.330002
7/15/2019,61.029999
7/16/2019,60.09
7/17/2019,60.02
7/18/2019,59.869999
7/19/2019,61.07
7/22/2019,61.610001
7/23/2019,62.549999
7/24/2019,63.349998
7/25/2019,65.25
7/26/2019,64.559998
7/29/2019,65.269997
7/30/2019,64.900002
7/31/2019,64.919998
8/1/2019,64.57
8/2/2019,65.68
8/5/2019,64.379997
8/6/2019,59.970001
8/7/2019,59.93
8/8/2019,61.009998
8/9/2019,61.080002
8/12/2019,61.700001
8/13/2019,62.040001
8/14/2019,62.59
8/15/2019,60.41
8/16/2019,60
8/19/2019,62
8/20/2019,62.509998
8/21/2019,62.610001
8/22/2019,62.43
8/23/2019,61.580002
8/26/2019,60.509998
8/27/2019,61.490002
8/28/2019,62.810001
8/29/2019,62.150002
8/30/2019,63.470001
9/2/2019,63.349998
9/3/2019,62.790001
9/4/2019,62.82
9/5/2019,65.010002
9/6/2019,66.5
9/9/2019,67.010002
9/10/2019,65.690002
9/11/2019,63.549999
9/12/2019,62.43
9/13/2019,62.150002
9/16/2019,61.16
9/17/2019,62.650002
9/18/2019,62.299999
9/19/2019,63.060001
9/20/2019,63.799999
9/23/2019,65.599998
9/24/2019,66.150002
9/25/2019,64.739998
9/26/2019,63.310001
9/27/2019,63.349998
9/30/2019,62.290001
10/1/2019,63.82
10/2/2019,61.77
10/3/2019,60.389999
10/4/2019,62.299999
10/7/2019,63.080002
10/8/2019,63.990002
10/9/2019,64.779999
10/10/2019,64.690002
10/11/2019,66.910004
10/14/2019,67.690002
10/15/2019,68.529999
10/16/2019,70.139999
10/17/2019,69.379997
10/18/2019,69.860001
10/21/2019,68.699997
10/22/2019,68.25
10/23/2019,66.099998
10/24/2019,65.660004
10/25/2019,67
10/28/2019,66.93
10/29/2019,68.720001
10/30/2019,68.900002
10/31/2019,68.989998
11/1/2019,69.910004
11/4/2019,69.059998
11/5/2019,68.43
11/6/2019,67.5
11/7/2019,73.949997
11/8/2019,75.709999
11/11/2019,75.709999
11/12/2019,76.639999
11/13/2019,77.57
11/14/2019,77.650002
11/15/2019,77.540001
11/18/2019,77.110001
11/19/2019,77.830002
11/20/2019,78.870003
11/21/2019,77.910004
11/22/2019,79.589996
11/25/2019,79.080002
11/26/2019,80.220001
11/27/2019,81.120003
11/28/2019,82.099998
11/29/2019,81.279999
12/2/2019,82.360001
12/3/2019,79.800003
12/4/2019,81
12/5/2019,81.5
12/6/2019,82.300003
12/9/2019,81.800003
12/10/2019,80.940002
12/11/2019,80.110001
12/12/2019,78.879997
12/13/2019,79.339996
12/16/2019,81.050003
12/17/2019,81.099998
12/18/2019,81.360001
12/19/2019,81.230003
12/20/2019,80.470001
12/23/2019,83.230003
12/24/2019,81.470001
12/27/2019,81.610001
12/30/2019,81.940002
12/31/2019,80
1/2/2020,79.75
1/3/2020,79.720001
1/6/2020,80.760002
1/7/2020,82.040001
1/8/2020,80.650002
1/9/2020,82.160004
1/10/2020,83.949997
1/13/2020,83.720001
1/14/2020,83.980003
1/15/2020,84.580002
1/16/2020,86.209999
1/17/2020,85.580002
1/20/2020,85.190002
1/21/2020,83.93
1/22/2020,85.449997
1/23/2020,84.260002
1/24/2020,84.580002
1/28/2020,83.209999
1/29/2020,85.360001
1/30/2020,85.449997
1/31/2020,85.580002
2/3/2020,85.800003
2/4/2020,85.5
2/5/2020,86.669998
2/6/2020,87.440002
2/7/2020,86.75
2/10/2020,85.760002
2/11/2020,87.5
2/12/2020,87.400002
2/13/2020,87.470001
2/14/2020,87.059998
2/17/2020,88.5
2/18/2020,88.93
2/19/2020,89
2/20/2020,87.480003
2/21/2020,87.300003
2/24/2020,83.5
2/25/2020,82.660004
2/26/2020,79.949997
2/27/2020,78
2/28/2020,73.650002
3/2/2020,74.589996
3/3/2020,79.940002
3/4/2020,77.139999
3/5/2020,79.540001
3/6/2020,75.169998
3/9/2020,71.400002
3/10/2020,75.860001
3/11/2020,75.550003
3/12/2020,74.470001
3/13/2020,80.389999
3/16/2020,68.160004
3/17/2020,73.849998
3/18/2020,66.610001
3/19/2020,63.939999
3/20/2020,61.75
3/23/2020,58.75
3/24/2020,63.09
3/25/2020,65.389999
3/26/2020,67.82
3/27/2020,65.199997
3/30/2020,68
3/31/2020,67.910004
4/1/2020,69.5
4/2/2020,65.779999
4/3/2020,65.660004
4/6/2020,69.389999
4/7/2020,71.050003
4/8/2020,73.080002
4/9/2020,78.099998
4/14/2020,79.050003
4/15/2020,79.529999
4/16/2020,79.18
4/17/2020,78.830002
4/20/2020,78
4/21/2020,75.019997
4/22/2020,75.400002
4/23/2020,75.730003
4/24/2020,76.129997
4/27/2020,79.879997
4/28/2020,80.230003
4/29/2020,78.989998
4/30/2020,79.529999
5/1/2020,77.5
5/4/2020,79.040001
5/5/2020,79.690002
5/6/2020,79.190002
5/7/2020,82.099998
5/8/2020,82.300003
5/11/2020,82.940002
5/12/2020,83.370003
5/13/2020,83.769997
5/14/2020,79.769997
5/15/2020,75.32
5/18/2020,77.150002
5/19/2020,79.400002
5/20/2020,80.160004
5/21/2020,79.940002
5/22/2020,80.150002
5/25/2020,82.5
5/26/2020,85.040001
5/27/2020,84.699997
5/28/2020,85
5/29/2020,85.269997
6/1/2020,86.610001
6/2/2020,86.739998
6/3/2020,89.330002
6/4/2020,89.379997
6/5/2020,87.419998
6/9/2020,81.809998
6/10/2020,85
6/11/2020,84.769997
6/12/2020,83.769997
6/15/2020,83.110001
6/16/2020,86.300003
6/17/2020,88.449997
6/18/2020,88.870003
6/19/2020,89.290001
6/22/2020,88.519997
6/23/2020,88.769997
6/24/2020,90.669998
6/25/2020,88.900002
6/26/2020,89.82
6/29/2020,89.900002
6/30/2020,90.110001
7/1/2020,90.800003
7/2/2020,91.800003
7/3/2020,91.169998
7/6/2020,90.339996
7/7/2020,92.169998
7/8/2020,92.07
7/9/2020,91.959999
7/10/2020,93.18
7/13/2020,92.849998
7/14/2020,88.760002
7/15/2020,91.709999
7/16/2020,89.550003
7/17/2020,89.769997
7/20/2020,91.010002
7/21/2020,96.080002
7/22/2020,93.690002
7/23/2020,93.32
7/24/2020,92.769997
7/27/2020,93.690002
7/28/2020,92.449997
7/29/2020,90.650002
7/30/2020,93.309998
7/31/2020,89.940002
8/3/2020,91.75
8/4/2020,92.379997
8/5/2020,92.550003
8/6/2020,91.529999
8/7/2020,91.059998
8/10/2020,91.449997
8/11/2020,90.349998
8/12/2020,88.870003
8/13/2020,89.309998
8/14/2020,94.129997
8/17/2020,91.93
8/18/2020,93.720001
8/19/2020,96.190002
8/20/2020,94.790001
8/21/2020,97
8/24/2020,98.489998
8/25/2020,98.5
8/26/2020,100.019997
8/27/2020,101.720001
8/28/2020,99.949997
8/31/2020,100.970001
9/1/2020,99.730003
9/2/2020,103
9/3/2020,100.459999
9/4/2020,94.779999
9/7/2020,94.389999
9/8/2020,95.449997
9/9/2020,93.43
9/10/2020,93.610001
9/11/2020,91.449997
9/14/2020,90.809998
9/15/2020,90.900002
9/16/2020,92.650002
9/17/2020,90.690002
9/18/2020,92.120003
9/21/2020,91.059998
9/22/2020,95.059998
9/23/2020,98.620003
9/24/2020,97.269997
9/25/2020,97.629997
9/28/2020,98.440002
9/29/2020,101.370003
9/30/2020,100.75
10/1/2020,102.410004
10/2/2020,103.199997
10/5/2020,104.629997
10/6/2020,106.160004
10/7/2020,107.480003
10/8/2020,112.949997
10/9/2020,113.379997
10/12/2020,114.870003
